Respondent	Fit (RLH)	Level 1	Level 2	Level 3	Level 4	Level 5	Level 6	Level 7	Level 8	Level 9	Level 10	Level 11	Level 12	Level 13	Level 14	Level 15	Level 16	Level 17	Level 18	Level 19	Level 20	Level 21	Level 22	Level 23	NONE	0,47088844																								
4072840	0,738514368	3,348218142	-1,590325093	5,625196533	-4,218377922	-4,400478538	-1,865984095	-7,145452848	-4,542909175	-0,38856113	1,190714384	1,971371823	-0,303493884	1,348413863	3,287689747	1,083610825	0,125047009	0,348519823	0,019349217	3,563706625	0,496100281	2,748812424	-0,136086526	-0,565081485	-7,352950667	0,970217657	3,350493092	-0,60467961	5,757787863	-5,436881011	-6,060397395	-1,606430688	-5,31275995	-4,70170444	-0,14720444	1,650694616	3,351725009	0,56781841	1,968709131	3,442651127	1,335649102	0,185886149	0,30114377	0,543135872	3,123479817	-0,199016932	2,88237821	-0,138622112	-0,077611708	-4,176243879
4072841	0,609384152	0,834897479	0,627051685	0,888331774	-0,448052401	-2,44156523	5,272692202	5,329391258	1,38608408	-0,945559668	-0,859455901	-3,24925508	-0,255793988	-2,972050423	0,621810797	-2,716519569	-0,646192936	0,924373823	-2,244487105	-0,19213713	1,207222087	-1,553888608	0,984269737	0,448833118	-6,012480961	0,958973801	1,398334305	1,574721044	1,399756359	-1,55919239	-2,023808705	5,470694311	5,374399341	1,268822609	-0,320451265	-1,526155986	-1,84777923	-1,114368476	-2,807994179	0,78211952	-2,87362835	-0,537399713	0,274874025	-1,709042791	0,05214353	0,304409119	-1,161988914	1,047371205	-0,169604436	-1,296230931
4072853	0,518515716	8,117419844	-0,62736857	1,009862281	0,462881097	-0,685965934	5,327657324	-3,444944673	2,823327657	4,630603356	-1,618842312	-5,53727	-2,105012448	1,084213282	1,846056265	-0,263523157	-2,375263419	-1,996233913	-2,553008867	0,310450872	2,003566827	-1,761030597	-0,561254288	-4,086320628	3,26041008	0,874331792	7,532369564	-0,180396531	1,036936995	-1,930729527	-0,854040681	4,479884864	-0,732311793	1,392889796	3,635374894	-1,189095956	-1,572818908	-1,63627798	0,471665108	1,430113828	-3,332156036	-1,061087536	-3,059271072	-0,984617623	-0,464622635	0,507767253	-1,374121244	-0,998121286	-2,97162311	1,854289615
4072854	0,794589473	3,540814339	6,636160282	-0,74946664	3,798758065	1,385567307	8,338988978	0,101326771	2,9868531	-0,339244373	-3,565546838	-6,340813748	-0,634904476	-1,618635669	-1,009357733	-0,734194874	-0,950314396	1,543229274	-4,628342385	-0,941872265	-1,415936408	-3,638985657	-0,046570639	-1,717512014	-7,215148195	0,973525078	3,093056382	5,885397118	0,028042355	3,169438314	0,998491869	7,854099736	-0,257810984	2,761313722	-0,757053163	-3,296656973	-3,496703729	-0,393845336	-0,756386606	-0,238846269	-0,784436822	-0,568104986	1,653501973	-3,689080482	-2,307296758	-1,337819172	-2,587519368	-1,085518201	-1,064174966	-2,822087656
4072864	0,889096752	1,656623251	1,044540872	-2,966448692	7,1701103	2,276891484	7,269820719	0,164029538	2,807496478	-1,142786836	-2,705086828	-3,335628434	-0,899597776	-1,09806581	-0,626656409	-0,095000977	-1,302187723	1,110900564	-3,765722602	-1,025038915	-0,523327987	-2,219376737	-0,079654804	-1,715832675	-2,671199623	0,964423275	1,731268709	1,244920707	-2,805693595	7,287451151	2,92660791	7,157925447	-0,307450625	2,394962586	-1,380402295	-2,618096991	-2,087465275	-0,893123619	-0,495653948	-0,776051906	-1,456876246	-0,319475267	0,612933376	-2,915095458	-2,260503679	-0,120058725	-1,17626055	-1,576746287	-0,80839667	-1,358718752
4072882	0,58507753	7,176027221	4,845797457	2,696659939	-1,480270527	-1,738684857	3,001584907	2,093718007	0,046792348	0,40688105	-0,428591638	-5,86495418	-0,72156854	-1,401060391	0,423110949	-2,339573475	-0,925753374	0,47023259	-3,183229579	0,154986448	0,122493855	-0,882242348	-0,380432558	-2,091923304	-9,167758027	0,945240685	7,388664273	5,026208487	3,058294656	-2,53780386	-1,278928541	3,084668747	2,35109087	0,076167869	0,976644907	-1,60260828	-2,923257214	-1,40276914	-1,00679214	1,282267687	-2,305732625	-0,804020287	0,061783439	-1,908735398	0,297723276	-0,827648808	-1,950088489	-0,738822621	-2,105617455	-2,210689352
4073008	0,477058262	-2,606511918	-2,340974921	1,092107229	-3,679366815	-4,295966517	-1,450062731	-4,190646014	-3,850546637	-2,988662544	1,347889828	4,208107837	-0,089477484	0,24847235	3,040486141	0,367304059	2,0610886	3,518303945	-0,213638194	2,48730714	1,602481569	3,1217246	0,425277821	2,185302655	-6,935994718	0,984424757	-2,443100565	-1,762240514	1,013015453	-3,268155849	-4,335050286	-1,330388329	-4,076699725	-4,799306867	-3,232216713	2,608563555	5,290622193	0,023352222	0,527650704	2,762623574	0,471549912	2,40370379	3,882998266	1,211266836	2,145536262	1,815310485	3,62222656	0,240940247	2,235189734	-5,007390945
4073026	0,383787904	-1,319461784	-1,033292287	-1,948527169	2,360388113	1,591744041	0,894604762	-2,856021505	-1,172790088	-3,379517257	-0,425564101	0,372962086	-0,882845462	-0,22770549	2,068512376	-0,343688776	1,127185578	3,679536711	-1,814291277	0,984671644	1,050521035	1,194565455	0,509943767	-0,430930369	-4,203843214	0,920924462	-1,149352261	-1,02202382	-2,351369017	2,745885432	1,933270793	1,040983751	-2,448726917	-2,179228536	-3,350188932	0,228386593	1,59713355	-0,887391974	-0,107638128	1,863063293	-1,138070292	1,91339002	4,227083711	-0,298829113	-0,117033648	2,032432866	1,879707409	-1,08640705	-0,272649311	-3,052428419
4073113	0,690419325	-0,729184428	-0,636584526	4,964938269	2,54975941	-1,729288487	-0,7062567	-4,613980557	-3,963574622	-5,159090024	-0,072560511	1,285874163	0,99289757	-1,44271768	1,968045547	-1,887732838	0,531201562	2,257480683	-0,470477898	2,283801271	-0,480755503	2,068998816	1,303834799	1,685371683	-6,241587254	0,956543245	-0,864233596	0,133801403	4,836781988	2,897264809	-1,548931305	-0,9738627	-4,915574449	-4,726999971	-4,550001922	1,004926509	2,862886934	0,198965657	-0,582311074	1,201141823	-2,15612344	1,348397011	1,943161435	0,820652396	2,366839999	-0,194687773	2,7907821	-0,031837309	1,507820001	-3,368858525
4073158	0,52297816	-0,918538992	1,11208096	-4,171669668	-0,223843477	-2,279780561	3,546590451	-1,523663863	4,335880902	0,849420085	-1,828830174	0,555384884	-1,525142684	1,344737271	1,013931025	4,35194362	0,169118872	0,600000283	-3,470195912	-0,299451838	0,496402454	-0,539259073	-1,183875191	-0,411239373	-5,9151643	0,929823026	-0,407634764	1,586259739	-3,448299326	-0,752984535	-3,278519297	4,185502187	-1,314425466	5,132840493	1,581354961	-1,313805065	-0,160760243	0,271355087	2,409167699	1,219858018	5,752607874	-0,245431514	1,140710079	-3,62058069	-2,494764519	-0,953599577	-0,29998439	-0,49849075	0,844185564	-5,334561565
4073317	0,63188322	7,72709574	-1,988482312	4,217778498	-2,976986399	-3,102624065	0,588262091	-7,313885633	-1,257789861	4,110013511	0,778858213	-2,642025846	-1,75162099	2,69978139	3,586806768	0,070013711	-1,811181109	-1,985515741	-0,353803412	2,613238434	1,542555175	0,782416976	-0,442678544	-3,090226596	0,297704915	0,902789236	7,871905017	-0,90925355	4,147083918	-4,981560377	-3,323467434	1,017945723	-3,41112118	-1,084505557	3,888115058	0,371512968	-0,166738803	-0,88708801	2,709034227	2,850664794	-2,585578915	-0,793248393	-2,910790827	0,012257615	1,551659532	-0,155704433	-0,198539733	-0,669626258	-2,760503662	0,41754828
4073447	0,39634153	-0,553156445	-0,549812063	-3,171270475	-2,374213793	-3,515587268	3,098491751	1,073383025	-0,186979266	2,610804294	-0,146859559	-0,361440159	-0,424085139	0,281672342	0,253410575	0,428979909	1,779429926	1,374042316	-1,414727703	-0,547848641	0,727143557	-0,06823735	0,625872036	1,060988129	-9,094257658	0,937995251	0,251175108	-0,615003014	-2,489523968	-1,87788715	-2,713803925	3,443599632	1,353107347	0,31852715	3,306872198	-0,457569891	0,481135766	-0,837396601	0,665946233	0,763268741	1,19843208	2,120398119	2,125335383	-1,443331352	-1,512975473	0,527047	-0,569208323	-0,350641446	0,574691372	-4,262194985
4073505	0,615671583	-0,95978679	-1,037762323	-5,701326816	6,59531918	-0,733648131	3,317870218	2,635312174	4,498097995	0,966962468	-1,940560448	-0,656079005	-1,617074111	0,1303679	0,010262925	1,034459099	-1,308372896	0,146930561	-3,682905853	-0,638120938	0,392725909	-0,689270222	-0,263200936	-0,50019996	-3,039352682	0,9688413	-0,835713431	-0,449306391	-5,292773017	7,108264336	0,586822596	3,114903485	3,01113244	4,604741226	1,769107482	-1,610903078	-1,188346053	-2,018484947	0,249606773	-0,880892625	0,470099918	-0,289831342	0,315319247	-3,042754696	-1,508351232	-0,09350983	0,067405814	-1,301249877	-0,20247697	-2,582809827
4073857	0,628436559	-3,913042597	-3,732896455	0,504907335	-5,673851126	-7,961736869	-4,879250371	1,145064159	-5,193190233	-1,208660121	4,109895462	6,714792189	-0,773187714	-0,551367521	2,544984826	-0,906129216	1,028049243	1,834657466	0,285161172	3,922180649	1,820498295	4,705514844	2,69279611	3,484810471	-8,521515265	0,990557367	-2,983839095	-3,437067402	0,856747631	-6,270501227	-7,652505189	-4,738607775	1,411422875	-5,328000922	-0,938846968	4,086085204	6,173195597	-1,315020356	-0,94407046	2,704055471	-1,034241432	1,379312446	1,584762973	1,793676229	5,017682775	2,337567841	4,998099973	3,089867766	3,212827128	-4,002603084
4073994	0,52364615	4,293837582	0,201514615	4,670178335	2,762996568	-0,505182484	1,050092505	-5,519432729	-2,439482483	-2,146079573	-0,757537186	-1,984356327	-0,255374956	0,060497909	2,021540827	-1,313858922	-0,583279793	0,63698105	-1,138014176	2,088613225	-0,505740768	0,773605638	0,117835219	-1,529354076	-5,265485887	0,917775095	4,05664627	0,559306878	4,485128524	2,629715244	-0,210027646	0,78376149	-4,507352074	-3,021247693	-1,712076356	-0,316330472	0,753482311	-0,543409589	0,56581895	1,116116117	-2,533782449	0,51931831	0,312478345	-0,108396517	1,704963729	-0,485975461	1,213662632	-1,489445226	-1,663673499	-2,108681819
4074877	0,431869926	1,47197489	1,250277872	-3,218317377	6,141237033	4,697760108	6,796659782	-0,519666636	4,134913521	-1,068019102	-3,664118397	-3,71709783	-1,163903773	-0,792920982	-0,527874614	-0,088324885	-0,562164126	0,912624502	-3,702081904	-1,457443334	-0,203085185	-2,383884814	-0,146544096	-2,190000654	-2,180317614	0,964894452	1,535837116	1,225276151	-2,958706985	6,084859654	4,735266348	6,602722232	-0,218922138	4,170434648	-0,803437757	-3,057392126	-2,512324605	-1,207452472	-0,162407852	-0,772236001	-2,219135857	0,090989861	0,162222377	-2,919119753	-2,505617768	-0,053787374	-1,591522151	-1,776122939	-1,553660848	-0,295761761
4074898	0,504592366	5,383731095	0,675418246	-1,64443917	0,041040116	-1,206778573	6,908296409	-0,322580023	5,321579513	4,778711595	-1,940080653	-5,011382865	-1,569703439	0,464441639	0,627472948	0,594961141	-2,081969612	-1,506897727	-3,141256504	-0,726460342	0,919513727	-2,62381067	-1,115871639	-2,823935213	-3,195954178	0,960224316	5,822729667	0,949298568	-1,288084746	-0,46902446	-0,568505989	7,339052026	0,544493758	5,885470572	5,135921281	-2,956590298	-3,115226861	-1,093699538	1,5732933	0,928385976	-0,24056253	-1,518268908	-2,578136826	-3,315034104	-2,730455974	-0,597173254	-2,888924362	-1,500790263	-2,894319897	-0,423847139
4075001	0,499279046	-1,267129623	2,733982616	-2,022972114	5,134927258	0,579645487	3,270991277	-1,082556611	1,556360883	-3,714068086	-2,479582263	-1,015565426	-0,290332408	-1,385105978	0,22194178	-0,529999266	0,140872348	4,017238441	-3,676263644	0,951840656	-0,716201527	-1,512179129	0,363485625	0,720669704	-5,145301288	0,934313347	-1,159354787	2,851430388	-2,229893141	5,481531329	1,304481695	3,631209263	-1,255093109	1,639303375	-2,999344474	-1,712914592	-0,570569799	-0,215226547	-0,383986834	-0,612698895	0,35217509	0,695036064	4,557447845	-2,488092486	-1,173239429	-0,819817118	-0,1439079	-1,109827736	0,760481511	-4,399129713
4075051	0,792815196	2,53975833	0,44354255	-2,467040521	2,646203448	0,100973044	7,88039611	0,224948044	9,669388134	3,12114448	-3,349575984	-5,739308105	-2,040266477	-0,697348114	1,546280673	-0,062481712	-2,447713588	-0,990455039	-4,480705236	-0,431973273	1,72409268	-4,205594255	-0,200053944	-2,784211245	4,183891701	0,918688127	2,027828978	0,594106885	-1,961461817	0,041869786	0,10435199	7,035981981	0,572373145	8,493198088	1,685357652	-2,79837051	-2,661473857	-0,624360065	0,040805203	1,299992919	-2,592481417	-1,392793317	-3,194059069	-2,980277794	-1,803623671	-0,430228104	-2,393578446	0,078855741	-1,757497336	2,615483034
4075105	0,584100226	-0,820350329	-4,090462978	-4,284609291	-4,080816791	-7,00599498	-0,506999031	0,310521892	1,590481528	5,474331371	1,346495029	3,697220515	-1,850019255	3,034802151	2,228613395	2,526102103	-0,595113897	-1,579824068	-1,110302141	1,015261633	2,66722976	1,978490644	-0,013477904	0,068420642	-5,174892332	0,986302028	-0,149040071	-3,80467762	-3,262480996	-4,467128269	-6,176973895	-0,166515458	0,456594436	1,831351803	5,595146953	1,111250767	3,436795948	-1,072874663	3,088016515	2,310399415	2,262827	-0,114606044	-1,395021033	-0,557292905	0,346932541	1,301835947	2,023960672	0,279280004	0,394092849	-3,271873898
4075109	0,236018959	-2,188528491	-2,203040139	-4,055258397	1,115666645	-2,676120986	0,709343325	1,682019352	-1,488109813	-0,042049157	-0,100655255	2,231420368	-0,559884358	0,366282202	0,073565166	0,559995232	1,16793722	0,7402461	-1,114093768	0,027190672	1,0326262	1,577620065	1,736630411	1,407197407	-7,054851312	0,970922152	-1,57896751	-2,019188137	-3,64523796	1,460953542	-2,413039809	0,877874384	1,814076579	-1,134505603	-0,167209804	0,086818839	1,955546307	-0,979151656	-0,233263339	0,157935419	0,317477788	1,825029663	1,046588665	-0,755773036	-0,202819122	1,738390567	2,29267047	1,178177945	1,720752018	-3,34313621
4075374	0,190997294	1,357026164	1,734439613	-1,921431138	0,87345893	1,151177869	2,923734903	-2,99973112	1,103020441	0,888851149	-1,078229381	-1,654651901	-1,195246409	2,081273596	-0,168984737	0,441205797	0,094589504	0,701854203	-2,204749291	0,334735497	-0,68918729	-0,42170869	-0,261900246	-1,089547463	-6,903298689	0,910168652	1,899240967	2,072362328	-1,20592843	1,458868037	1,514739758	3,265799459	-2,376247563	1,881315529	1,057544675	-1,444428144	-0,621461583	-0,739659821	2,514945395	0,101405674	-0,222483691	0,404263893	0,757699409	-1,946026775	-1,342973532	-0,865769024	-0,464540631	-1,748295147	-1,219102831	-2,731267955
4075458	0,533596973	-4,41484396	-4,254691903	0,455242022	-4,937908547	-6,268267387	-4,320326649	-3,95415838	-3,352624148	-2,787197042	2,445411462	7,225606928	1,313984036	0,335229349	3,395278609	-0,279190417	1,660830128	1,924866835	1,246505404	3,598604035	1,164801889	4,512335505	1,846906996	3,443605234	-7,033842494	0,988015992	-3,766584813	-2,856524786	0,392615788	-5,120023258	-6,147696019	-3,038930414	-4,135497916	-2,08261382	-2,941080319	2,704863393	5,781990858	1,578329268	0,917924848	3,322690412	-0,331958598	1,336580648	1,70353256	1,617617727	3,488137216	0,964276753	4,558647512	2,274378413	3,342423747	-3,5630992
4075965	0,315399428	3,568088533	-0,74941852	-2,287340704	-1,234191187	-3,827327244	4,483803457	4,063688865	3,060410967	5,049649816	-0,043414826	-3,207185232	-1,52936731	-0,200499009	0,472322338	0,309278791	-1,38665793	-1,46216252	-2,492604081	-1,18340156	1,78355574	-1,333211604	-0,301012197	-1,553004581	-4,995542861	0,966973664	4,019504009	0,286780601	-1,878290609	-1,978814537	-2,853793473	4,928238575	4,598677915	3,584237035	5,495008592	-1,407505957	-2,306812794	-1,800006425	0,162019467	0,956311471	0,07761459	-1,022034942	-1,430307364	-2,457230914	-1,759170797	0,364710399	-1,712525571	-0,58936871	-1,28270716	-1,9945334
4076735	0,710063882	-2,304975781	-3,81678614	5,623081012	-4,76676784	-5,509414993	-3,475715469	-7,02245644	-4,813922379	-3,01571245	2,451530439	4,390086611	0,605791713	-0,659889217	4,386524923	-2,140668321	0,458054365	1,927485168	2,219455777	5,004170998	1,076297539	3,215781169	3,274690914	2,893358402	0,010656811	0,969093732	-1,794718338	-2,28936012	5,696586421	-5,765263536	-5,367548863	-2,926179902	-5,065219766	-4,991591404	-4,195288137	3,197678364	5,174499593	0,538877768	-0,507213559	3,775716466	-4,259757702	0,700045241	0,347712971	2,954898257	5,528965944	0,453139477	3,52306595	2,913493312	2,407911795	-0,050450232
4077205	0,429559361	-4,760703403	-4,11927042	-3,147251617	-3,734197756	-6,467255938	-3,159795386	-0,077280468	-1,819854364	-1,09826717	2,655834953	6,440812279	0,649541832	-0,11130926	2,232653772	0,216055317	1,079762792	1,476006747	-0,68555322	3,164072065	1,934089793	3,468263933	2,978127708	2,885517809	-6,169401943	0,975134309	-3,880466524	-3,442184724	-2,925457894	-5,080702314	-7,329305434	-2,498441241	0,102941852	-1,300102166	-0,602565404	3,017626306	4,797060519	0,809584236	0,406112584	2,661772567	1,224524706	0,724862031	1,181366227	-0,37173121	3,055011286	1,657720053	4,648930371	3,636208418	3,572082797	-4,064847041
4077418	0,357854955	-3,292938586	0,621908787	-2,028882717	-1,846574055	-3,720322687	1,047677459	-0,064741497	-1,8821126	-2,723585203	0,685270027	3,475517762	0,133793875	-1,248489391	0,948962986	-0,394031833	1,167481644	3,326278234	-1,560708756	1,232393977	0,561852709	0,984439094	2,332079533	2,244731238	-8,068448311	0,968617913	-1,916834881	0,886198559	-1,281808655	-2,249107115	-3,089724588	1,459767153	-0,026749591	-2,04416748	-3,014542426	0,995171893	3,305595845	-0,113456787	-1,347627126	1,309161945	-0,756680322	0,966110695	3,619595372	-0,574685019	0,631573305	1,266894076	1,453858628	2,17691425	2,030641388	-3,686099118
4080755	0,775468446	4,587194163	-1,247293652	-1,896466405	-2,156448351	-4,251651596	4,629207752	-0,061868014	5,574648857	8,47643649	-0,668930425	-3,525651923	-2,316436752	1,808768803	1,582784294	1,160316125	-2,142562019	-2,859252365	-2,696293935	-0,638233169	2,29548761	-1,939571606	-0,852883425	-2,861300459	-2,547248623	0,962656154	4,94973378	-0,489703336	-1,482264517	-2,716671685	-3,249967416	4,820506895	0,889319426	5,654942773	8,678192941	-1,686060346	-1,885413764	-1,447321145	2,627563692	1,653560949	1,223680484	-1,700828873	-2,815836415	-2,768991739	-2,02928439	-0,30994003	-2,15274033	-1,411768777	-2,653747773	-1,696960406
4081094	0,64795661	1,903753647	-4,400535526	-1,137320202	-3,991109587	-6,378150848	-1,608999666	-5,45560385	-1,995066727	3,120138395	1,758606586	3,801404497	-1,377964646	3,309715109	4,573988224	2,261859496	-0,83672735	-0,608251746	-0,614975908	3,70426929	1,769263934	2,899094638	-0,183382736	-0,514005024	-4,257038449	0,963156143	2,265821912	-3,86361947	-0,644759321	-6,068802397	-6,991301346	-1,344403278	-2,972122027	-2,155308857	3,412376807	1,996473259	3,869094622	-0,662111993	3,578419582	4,691568587	1,436312266	-0,90405791	-0,964177877	0,562774269	3,59386935	0,862582358	3,185966626	0,17701843	0,229609035	-3,291222627
4081107	0,788224163	6,500067373	-0,592467661	-0,703602895	-2,575702627	-4,251234996	4,837636539	-0,93226878	2,012776801	7,998424128	0,476244771	-3,884125496	-1,984987623	1,329866895	1,048974538	0,830022125	-2,415215461	-2,502736917	-1,764938103	-0,5746765	1,757307712	-1,375622592	-0,370433601	-2,863307633	-4,083204434	0,959005066	6,636155876	-0,58424	-0,224245468	-3,514522356	-3,700137665	4,878979127	0,467254032	2,198242846	8,237383123	-0,817448763	-1,505255793	-1,30940458	1,827989477	1,486077694	0,779279445	-1,571693191	-2,608292024	-1,875891757	-1,536767263	0,02109518	-1,738068364	-1,149967992	-2,501581513	-1,894940071
4087408	0,289255134	-2,832698057	-4,237167007	-2,865794359	-1,166713025	-2,923173715	-0,421755703	-2,78281057	2,151319655	-0,892987994	-0,216225526	3,526211547	-0,937687741	0,353027838	2,95878223	1,402501443	1,334566005	0,760085164	-1,400943369	1,604175818	2,212345908	2,181012225	1,309193249	0,884735982	1,89807463	0,909154248	-2,047602885	-3,129454186	-2,732312855	-2,672774447	-2,665675736	-0,350594567	-2,131686968	2,001695777	-1,282074478	0,687825928	3,502357446	-0,479458781	0,901120898	2,417554015	-0,470511693	1,389162224	-1,177679627	-0,27298231	0,336446428	1,460621028	2,725217774	1,492306021	1,171788759	1,326712234
4087903	0,695488518	3,473695296	7,639761735	0,056188484	-0,061964759	-0,505753375	4,943096412	-0,00857997	5,696323709	0,629157207	-3,408554972	-5,893899181	-0,542788599	-1,11743325	-0,493424081	-0,90674659	-0,248467004	1,495027704	-4,96275693	0,048257539	-0,893510057	-3,231536882	-0,221320113	-1,484772326	-7,625390151	0,965521278	3,545383081	7,465901635	0,841884334	-0,555442345	0,438022449	4,760326009	0,671117731	5,723958969	0,462165036	-3,151621722	-3,811482848	-0,536920136	-0,590044171	0,554726447	-0,968097503	-0,376355855	0,710938367	-3,62268779	-1,449064107	-2,278252523	-2,850937316	-0,953113896	-1,667086049	-2,363317795
4088513	0,284401374	2,434189423	-2,119480635	-1,039912655	-3,656610086	-4,72425628	0,476205422	0,192573903	-2,166559885	2,115150042	2,072394613	0,284444898	-0,700379258	0,234163166	2,098798727	-0,191341434	-0,690447234	0,266787738	-0,466146706	0,958499238	1,4892063	1,645941455	0,527267232	0,959512017	-6,863274812	0,983690677	2,865931996	-2,007970103	-0,959084921	-4,182700054	-5,518971749	0,689978957	0,397952584	-1,732975709	2,452100445	2,1076059	1,341731368	-0,65191123	0,933546517	2,613319456	0,270479731	-0,668761004	-0,224255445	-0,457195134	1,252158023	1,052243092	1,635115637	0,687155353	1,313762696	-3,209256407
4088877	0,655161715	4,753951205	-1,363244001	-2,444908212	-3,07887934	-5,821041034	2,941671505	4,3538889	2,534790842	7,669136073	0,571530577	-2,892827985	-2,178545264	0,683355444	0,775158891	1,269236999	-2,078840813	-2,13796716	-2,30382209	-1,053845887	2,929018048	-0,324619783	-0,801871847	-2,001325069	-6,709504189	0,966316503	5,280341117	-0,771450241	-1,739455997	-3,88408196	-4,443085717	3,475875596	4,849355195	3,115784356	8,331702198	-0,746470268	-1,95099834	-2,106573753	1,202238293	1,160873358	1,463838186	-1,448642273	-2,215026923	-2,286067524	-1,432072788	0,708840693	-1,376890924	-0,592761721	-2,024705579	-2,570564986
