"","resp.id","rating","speed","height","const","theme"
"2472",155,1,"40","200","Steel","Dragon"
"2473",155,2,"50","200","Wood","Eagle"
"2474",155,5,"60","200","Wood","Eagle"
"2475",155,10,"70","300","Wood","Eagle"
"2476",155,4,"50","300","Steel","Dragon"
"2477",155,4,"60","300","Steel","Dragon"
"2478",155,3,"40","200","Steel","Dragon"
"2479",155,1,"40","200","Wood","Eagle"
"2480",155,8,"70","200","Wood","Eagle"
"2481",156,10,"40","300","Steel","Dragon"
"2482",156,4,"50","200","Wood","Dragon"
"2483",156,10,"50","300","Wood","Dragon"
"2484",156,5,"60","300","Wood","Eagle"
"2485",156,7,"60","400","Wood","Eagle"
"2486",156,9,"50","400","Steel","Eagle"
"2487",156,7,"50","400","Steel","Dragon"
"2488",156,8,"40","200","Steel","Dragon"
"2489",156,1,"50","200","Wood","Eagle"
"2490",156,9,"60","200","Wood","Eagle"
"2491",156,10,"70","300","Wood","Eagle"
"2492",156,10,"50","300","Steel","Dragon"
"2493",156,10,"60","300","Steel","Dragon"
"2494",156,4,"40","200","Steel","Dragon"
"2495",156,3,"40","200","Wood","Eagle"
"2496",156,9,"70","200","Wood","Eagle"
"2497",157,8,"40","300","Steel","Dragon"
"2498",157,1,"50","200","Wood","Dragon"
"2499",157,2,"50","300","Wood","Dragon"
"2500",157,10,"60","300","Wood","Eagle"
"2501",157,7,"60","400","Wood","Eagle"
"2502",157,5,"50","400","Steel","Eagle"
"2503",157,7,"50","400","Steel","Dragon"
"2504",157,5,"40","200","Steel","Dragon"
"2505",157,2,"50","200","Wood","Eagle"
"2506",157,1,"60","200","Wood","Eagle"
"2507",157,10,"70","300","Wood","Eagle"
"2508",157,9,"50","300","Steel","Dragon"
"2509",157,10,"60","300","Steel","Dragon"
"2510",157,3,"40","200","Steel","Dragon"
"2511",157,1,"40","200","Wood","Eagle"
"2512",157,7,"70","200","Wood","Eagle"
"2513",158,3,"40","300","Steel","Dragon"
"2514",158,4,"50","200","Wood","Dragon"
"2515",158,3,"50","300","Wood","Dragon"
"2516",158,6,"60","300","Wood","Eagle"
"2517",158,6,"60","400","Wood","Eagle"
"2518",158,4,"50","400","Steel","Eagle"
"2519",158,3,"50","400","Steel","Dragon"
"2520",158,2,"40","200","Steel","Dragon"
"2521",158,1,"50","200","Wood","Eagle"
"2522",158,5,"60","200","Wood","Eagle"
"2523",158,10,"70","300","Wood","Eagle"
"2524",158,4,"50","300","Steel","Dragon"
"2525",158,6,"60","300","Steel","Dragon"
"2526",158,2,"40","200","Steel","Dragon"
"2527",158,1,"40","200","Wood","Eagle"
"2528",158,8,"70","200","Wood","Eagle"
"2529",159,6,"40","300","Steel","Dragon"
"2530",159,3,"50","200","Wood","Dragon"
"2531",159,8,"50","300","Wood","Dragon"
"2532",159,6,"60","300","Wood","Eagle"
"2533",159,5,"60","400","Wood","Eagle"
"2534",159,2,"50","400","Steel","Eagle"
"2535",159,5,"50","400","Steel","Dragon"
"2536",159,1,"40","200","Steel","Dragon"
"2537",159,3,"50","200","Wood","Eagle"
"2538",159,5,"60","200","Wood","Eagle"
"2539",159,10,"70","300","Wood","Eagle"
"2540",159,6,"50","300","Steel","Dragon"
"2541",159,8,"60","300","Steel","Dragon"
"2542",159,2,"40","200","Steel","Dragon"
"2543",159,2,"40","200","Wood","Eagle"
"2544",159,10,"70","200","Wood","Eagle"
"2545",160,5,"40","300","Steel","Dragon"
"2546",160,2,"50","200","Wood","Dragon"
"2547",160,2,"50","300","Wood","Dragon"
"2548",160,6,"60","300","Wood","Eagle"
"2549",160,5,"60","400","Wood","Eagle"
"2550",160,2,"50","400","Steel","Eagle"
"2551",160,4,"50","400","Steel","Dragon"
"2552",160,3,"40","200","Steel","Dragon"
"2553",160,4,"50","200","Wood","Eagle"
"2554",160,1,"60","200","Wood","Eagle"
"2555",160,10,"70","300","Wood","Eagle"
"2556",160,4,"50","300","Steel","Dragon"
"2557",160,4,"60","300","Steel","Dragon"
"2558",160,1,"40","200","Steel","Dragon"
"2559",160,1,"40","200","Wood","Eagle"
"2560",160,7,"70","200","Wood","Eagle"
"2561",161,4,"40","300","Steel","Dragon"
"2562",161,3,"50","200","Wood","Dragon"
"2563",161,6,"50","300","Wood","Dragon"
"2564",161,7,"60","300","Wood","Eagle"
"2565",161,4,"60","400","Wood","Eagle"
"2566",161,4,"50","400","Steel","Eagle"
"2567",161,3,"50","400","Steel","Dragon"
"2568",161,1,"40","200","Steel","Dragon"
"2569",161,4,"50","200","Wood","Eagle"
"2570",161,3,"60","200","Wood","Eagle"
"2571",161,10,"70","300","Wood","Eagle"
"2572",161,7,"50","300","Steel","Dragon"
"2573",161,2,"60","300","Steel","Dragon"
"2574",161,1,"40","200","Steel","Dragon"
"2575",161,4,"40","200","Wood","Eagle"
"2576",161,10,"70","200","Wood","Eagle"
"2577",162,6,"40","300","Steel","Dragon"
"2578",162,4,"50","200","Wood","Dragon"
"2579",162,7,"50","300","Wood","Dragon"
"2580",162,10,"60","300","Wood","Eagle"
"2581",162,5,"60","400","Wood","Eagle"
"2582",162,3,"50","400","Steel","Eagle"
"2583",162,4,"50","400","Steel","Dragon"
"2584",162,5,"40","200","Steel","Dragon"
"2585",162,5,"50","200","Wood","Eagle"
"2586",162,8,"60","200","Wood","Eagle"
"2587",162,9,"70","300","Wood","Eagle"
"2588",162,5,"50","300","Steel","Dragon"
"2589",162,10,"60","300","Steel","Dragon"
"2590",162,3,"40","200","Steel","Dragon"
"2591",162,1,"40","200","Wood","Eagle"
"2592",162,7,"70","200","Wood","Eagle"
"2593",163,8,"40","300","Steel","Dragon"
"2594",163,1,"50","200","Wood","Dragon"
"2595",163,4,"50","300","Wood","Dragon"
"2596",163,7,"60","300","Wood","Eagle"
"2597",163,3,"60","400","Wood","Eagle"
"2598",163,8,"50","400","Steel","Eagle"
"2599",163,2,"50","400","Steel","Dragon"
"2600",163,3,"40","200","Steel","Dragon"
"2601",163,6,"50","200","Wood","Eagle"
"2602",163,3,"60","200","Wood","Eagle"
"2603",163,10,"70","300","Wood","Eagle"
"2604",163,6,"50","300","Steel","Dragon"
"2605",163,7,"60","300","Steel","Dragon"
"2606",163,2,"40","200","Steel","Dragon"
"2607",163,1,"40","200","Wood","Eagle"
"2608",163,9,"70","200","Wood","Eagle"
"2609",164,8,"40","300","Steel","Dragon"
"2610",164,3,"50","200","Wood","Dragon"
"2611",164,10,"50","300","Wood","Dragon"
"2612",164,9,"60","300","Wood","Eagle"
"2613",164,4,"60","400","Wood","Eagle"
"2614",164,3,"50","400","Steel","Eagle"
"2615",164,9,"50","400","Steel","Dragon"
"2616",164,5,"40","200","Steel","Dragon"
"2617",164,3,"50","200","Wood","Eagle"
"2618",164,1,"60","200","Wood","Eagle"
"2619",164,10,"70","300","Wood","Eagle"
"2620",164,10,"50","300","Steel","Dragon"
"2621",164,10,"60","300","Steel","Dragon"
"2622",164,8,"40","200","Steel","Dragon"
"2623",164,3,"40","200","Wood","Eagle"
"2624",164,4,"70","200","Wood","Eagle"
"2625",165,5,"40","300","Steel","Dragon"
"2626",165,1,"50","200","Wood","Dragon"
"2627",165,8,"50","300","Wood","Dragon"
"2628",165,5,"60","300","Wood","Eagle"
"2629",165,7,"60","400","Wood","Eagle"
"2630",165,9,"50","400","Steel","Eagle"
"2631",165,7,"50","400","Steel","Dragon"
"2632",165,1,"40","200","Steel","Dragon"
"2633",165,5,"50","200","Wood","Eagle"
"2634",165,1,"60","200","Wood","Eagle"
"2635",165,10,"70","300","Wood","Eagle"
"2636",165,7,"50","300","Steel","Dragon"
"2637",165,8,"60","300","Steel","Dragon"
"2638",165,2,"40","200","Steel","Dragon"
"2639",165,4,"40","200","Wood","Eagle"
"2640",165,10,"70","200","Wood","Eagle"
"2641",166,1,"40","300","Steel","Dragon"
"2642",166,3,"50","200","Wood","Dragon"
"2643",166,9,"50","300","Wood","Dragon"
"2644",166,10,"60","300","Wood","Eagle"
"2645",166,8,"60","400","Wood","Eagle"
"2646",166,3,"50","400","Steel","Eagle"
"2647",166,6,"50","400","Steel","Dragon"
"2648",166,2,"40","200","Steel","Dragon"
"2649",166,4,"50","200","Wood","Eagle"
"2650",166,4,"60","200","Wood","Eagle"
"2651",166,10,"70","300","Wood","Eagle"
"2652",166,7,"50","300","Steel","Dragon"
"2653",166,7,"60","300","Steel","Dragon"
"2654",166,3,"40","200","Steel","Dragon"
"2655",166,6,"40","200","Wood","Eagle"
"2656",166,6,"70","200","Wood","Eagle"
"2657",167,5,"40","300","Steel","Dragon"
"2658",167,3,"50","200","Wood","Dragon"
"2659",167,4,"50","300","Wood","Dragon"
"2660",167,5,"60","300","Wood","Eagle"
"2661",167,3,"60","400","Wood","Eagle"
"2662",167,5,"50","400","Steel","Eagle"
"2663",167,6,"50","400","Steel","Dragon"
"2664",167,2,"40","200","Steel","Dragon"
"2665",167,1,"50","200","Wood","Eagle"
"2666",167,3,"60","200","Wood","Eagle"
"2667",167,10,"70","300","Wood","Eagle"
"2668",167,9,"50","300","Steel","Dragon"
"2669",167,6,"60","300","Steel","Dragon"
"2670",167,2,"40","200","Steel","Dragon"
"2671",167,1,"40","200","Wood","Eagle"
"2672",167,2,"70","200","Wood","Eagle"
"2673",168,6,"40","300","Steel","Dragon"
"2674",168,3,"50","200","Wood","Dragon"
"2675",168,7,"50","300","Wood","Dragon"
"2676",168,7,"60","300","Wood","Eagle"
"2677",168,5,"60","400","Wood","Eagle"
"2678",168,2,"50","400","Steel","Eagle"
"2679",168,7,"50","400","Steel","Dragon"
"2680",168,1,"40","200","Steel","Dragon"
"2681",168,6,"50","200","Wood","Eagle"
"2682",168,4,"60","200","Wood","Eagle"
"2683",168,10,"70","300","Wood","Eagle"
"2684",168,10,"50","300","Steel","Dragon"
"2685",168,8,"60","300","Steel","Dragon"
"2686",168,1,"40","200","Steel","Dragon"
"2687",168,2,"40","200","Wood","Eagle"
"2688",168,7,"70","200","Wood","Eagle"
"2689",169,5,"40","300","Steel","Dragon"
"2690",169,7,"50","200","Wood","Dragon"
"2691",169,10,"50","300","Wood","Dragon"
"2692",169,9,"60","300","Wood","Eagle"
"2693",169,10,"60","400","Wood","Eagle"
"2694",169,7,"50","400","Steel","Eagle"
"2695",169,7,"50","400","Steel","Dragon"
"2696",169,3,"40","200","Steel","Dragon"
"2697",169,6,"50","200","Wood","Eagle"
"2698",169,6,"60","200","Wood","Eagle"
"2699",169,9,"70","300","Wood","Eagle"
"2700",169,6,"50","300","Steel","Dragon"
"2701",169,8,"60","300","Steel","Dragon"
"2702",169,1,"40","200","Steel","Dragon"
"2703",169,3,"40","200","Wood","Eagle"
"2704",169,5,"70","200","Wood","Eagle"
"2705",170,10,"40","300","Steel","Dragon"
"2706",170,7,"50","200","Wood","Dragon"
"2707",170,8,"50","300","Wood","Dragon"
"2708",170,8,"60","300","Wood","Eagle"
"2709",170,3,"60","400","Wood","Eagle"
"2710",170,1,"50","400","Steel","Eagle"
"2711",170,7,"50","400","Steel","Dragon"
"2712",170,5,"40","200","Steel","Dragon"
"2713",170,6,"50","200","Wood","Eagle"
"2714",170,5,"60","200","Wood","Eagle"
"2715",170,10,"70","300","Wood","Eagle"
"2716",170,7,"50","300","Steel","Dragon"
"2717",170,10,"60","300","Steel","Dragon"
"2718",170,6,"40","200","Steel","Dragon"
"2719",170,3,"40","200","Wood","Eagle"
"2720",170,7,"70","200","Wood","Eagle"
"2721",171,7,"40","300","Steel","Dragon"
"2722",171,3,"50","200","Wood","Dragon"
"2723",171,8,"50","300","Wood","Dragon"
"2724",171,6,"60","300","Wood","Eagle"
"2725",171,1,"60","400","Wood","Eagle"
"2726",171,5,"50","400","Steel","Eagle"
"2727",171,3,"50","400","Steel","Dragon"
"2728",171,4,"40","200","Steel","Dragon"
"2729",171,4,"50","200","Wood","Eagle"
"2730",171,5,"60","200","Wood","Eagle"
"2731",171,10,"70","300","Wood","Eagle"
"2732",171,5,"50","300","Steel","Dragon"
"2733",171,8,"60","300","Steel","Dragon"
"2734",171,4,"40","200","Steel","Dragon"
"2735",171,2,"40","200","Wood","Eagle"
"2736",171,8,"70","200","Wood","Eagle"
"2737",172,8,"40","300","Steel","Dragon"
"2738",172,1,"50","200","Wood","Dragon"
"2739",172,10,"50","300","Wood","Dragon"
"2740",172,8,"60","300","Wood","Eagle"
"2741",172,7,"60","400","Wood","Eagle"
"2742",172,9,"50","400","Steel","Eagle"
"2743",172,6,"50","400","Steel","Dragon"
"2744",172,3,"40","200","Steel","Dragon"
"2745",172,2,"50","200","Wood","Eagle"
"2746",172,3,"60","200","Wood","Eagle"
"2747",172,9,"70","300","Wood","Eagle"
"2748",172,9,"50","300","Steel","Dragon"
"2749",172,7,"60","300","Steel","Dragon"
"2750",172,1,"40","200","Steel","Dragon"
"2751",172,6,"40","200","Wood","Eagle"
"2752",172,8,"70","200","Wood","Eagle"
"2753",173,3,"40","300","Steel","Dragon"
"2754",173,3,"50","200","Wood","Dragon"
"2755",173,6,"50","300","Wood","Dragon"
"2756",173,5,"60","300","Wood","Eagle"
"2757",173,4,"60","400","Wood","Eagle"
"2758",173,1,"50","400","Steel","Eagle"
"2759",173,3,"50","400","Steel","Dragon"
"2760",173,1,"40","200","Steel","Dragon"
"2761",173,1,"50","200","Wood","Eagle"
"2762",173,2,"60","200","Wood","Eagle"
"2763",173,10,"70","300","Wood","Eagle"
"2764",173,9,"50","300","Steel","Dragon"
"2765",173,7,"60","300","Steel","Dragon"
"2766",173,2,"40","200","Steel","Dragon"
"2767",173,1,"40","200","Wood","Eagle"
"2768",173,6,"70","200","Wood","Eagle"
"2769",174,10,"40","300","Steel","Dragon"
"2770",174,1,"50","200","Wood","Dragon"
"2771",174,4,"50","300","Wood","Dragon"
"2772",174,5,"60","300","Wood","Eagle"
"2773",174,5,"60","400","Wood","Eagle"
"2774",174,1,"50","400","Steel","Eagle"
"2775",174,5,"50","400","Steel","Dragon"
"2776",174,1,"40","200","Steel","Dragon"
"2777",174,1,"50","200","Wood","Eagle"
"2778",174,1,"60","200","Wood","Eagle"
"2779",174,10,"70","300","Wood","Eagle"
"2780",174,8,"50","300","Steel","Dragon"
"2781",174,3,"60","300","Steel","Dragon"
"2782",174,2,"40","200","Steel","Dragon"
"2783",174,1,"40","200","Wood","Eagle"
"2784",174,2,"70","200","Wood","Eagle"
"2785",175,4,"40","300","Steel","Dragon"
"2786",175,4,"50","200","Wood","Dragon"
"2787",175,8,"50","300","Wood","Dragon"
"2788",175,8,"60","300","Wood","Eagle"
"2789",175,8,"60","400","Wood","Eagle"
"2790",175,6,"50","400","Steel","Eagle"
"2791",175,6,"50","400","Steel","Dragon"
"2792",175,4,"40","200","Steel","Dragon"
"2793",175,2,"50","200","Wood","Eagle"
"2794",175,1,"60","200","Wood","Eagle"
"2795",175,10,"70","300","Wood","Eagle"
"2796",175,9,"50","300","Steel","Dragon"
"2797",175,6,"60","300","Steel","Dragon"
"2798",175,3,"40","200","Steel","Dragon"
"2799",175,1,"40","200","Wood","Eagle"
"2800",175,6,"70","200","Wood","Eagle"
"2801",176,5,"40","300","Steel","Dragon"
"2802",176,3,"50","200","Wood","Dragon"
"2803",176,5,"50","300","Wood","Dragon"
"2804",176,10,"60","300","Wood","Eagle"
"2805",176,6,"60","400","Wood","Eagle"
"2806",176,3,"50","400","Steel","Eagle"
"2807",176,1,"50","400","Steel","Dragon"
"2808",176,1,"40","200","Steel","Dragon"
"2809",176,3,"50","200","Wood","Eagle"
"2810",176,2,"60","200","Wood","Eagle"
"2811",176,10,"70","300","Wood","Eagle"
"2812",176,5,"50","300","Steel","Dragon"
"2813",176,5,"60","300","Steel","Dragon"
"2814",176,2,"40","200","Steel","Dragon"
"2815",176,4,"40","200","Wood","Eagle"
"2816",176,4,"70","200","Wood","Eagle"
"2817",177,6,"40","300","Steel","Dragon"
"2818",177,4,"50","200","Wood","Dragon"
"2819",177,10,"50","300","Wood","Dragon"
"2820",177,7,"60","300","Wood","Eagle"
"2821",177,2,"60","400","Wood","Eagle"
"2822",177,1,"50","400","Steel","Eagle"
"2823",177,4,"50","400","Steel","Dragon"
"2824",177,5,"40","200","Steel","Dragon"
"2825",177,2,"50","200","Wood","Eagle"
"2826",177,3,"60","200","Wood","Eagle"
"2827",177,8,"70","300","Wood","Eagle"
"2828",177,2,"50","300","Steel","Dragon"
"2829",177,10,"60","300","Steel","Dragon"
"2830",177,2,"40","200","Steel","Dragon"
"2831",177,2,"40","200","Wood","Eagle"
"2832",177,4,"70","200","Wood","Eagle"
"2833",178,9,"40","300","Steel","Dragon"
"2834",178,4,"50","200","Wood","Dragon"
"2835",178,7,"50","300","Wood","Dragon"
"2836",178,9,"60","300","Wood","Eagle"
"2837",178,7,"60","400","Wood","Eagle"
"2838",178,5,"50","400","Steel","Eagle"
"2839",178,2,"50","400","Steel","Dragon"
"2840",178,4,"40","200","Steel","Dragon"
"2841",178,6,"50","200","Wood","Eagle"
"2842",178,5,"60","200","Wood","Eagle"
"2843",178,9,"70","300","Wood","Eagle"
"2844",178,7,"50","300","Steel","Dragon"
"2845",178,7,"60","300","Steel","Dragon"
"2846",178,1,"40","200","Steel","Dragon"
"2847",178,2,"40","200","Wood","Eagle"
"2848",178,10,"70","200","Wood","Eagle"
"2849",179,3,"40","300","Steel","Dragon"
"2850",179,5,"50","200","Wood","Dragon"
"2851",179,5,"50","300","Wood","Dragon"
"2852",179,10,"60","300","Wood","Eagle"
"2853",179,6,"60","400","Wood","Eagle"
"2854",179,1,"50","400","Steel","Eagle"
"2855",179,1,"50","400","Steel","Dragon"
"2856",179,3,"40","200","Steel","Dragon"
"2857",179,3,"50","200","Wood","Eagle"
"2858",179,3,"60","200","Wood","Eagle"
"2859",179,9,"70","300","Wood","Eagle"
"2860",179,4,"50","300","Steel","Dragon"
"2861",179,4,"60","300","Steel","Dragon"
"2862",179,3,"40","200","Steel","Dragon"
"2863",179,4,"40","200","Wood","Eagle"
"2864",179,6,"70","200","Wood","Eagle"
"2865",180,4,"40","300","Steel","Dragon"
"2866",180,2,"50","200","Wood","Dragon"
"2867",180,4,"50","300","Wood","Dragon"
"2868",180,4,"60","300","Wood","Eagle"
"2869",180,7,"60","400","Wood","Eagle"
"2870",180,2,"50","400","Steel","Eagle"
"2871",180,2,"50","400","Steel","Dragon"
"2872",180,4,"40","200","Steel","Dragon"
"2873",180,1,"50","200","Wood","Eagle"
"2874",180,3,"60","200","Wood","Eagle"
"2875",180,10,"70","300","Wood","Eagle"
"2876",180,10,"50","300","Steel","Dragon"
"2877",180,8,"60","300","Steel","Dragon"
"2878",180,5,"40","200","Steel","Dragon"
"2879",180,1,"40","200","Wood","Eagle"
"2880",180,2,"70","200","Wood","Eagle"
"2881",181,4,"40","300","Steel","Dragon"
"2882",181,2,"50","200","Wood","Dragon"
"2883",181,5,"50","300","Wood","Dragon"
"2884",181,6,"60","300","Wood","Eagle"
"2885",181,6,"60","400","Wood","Eagle"
"2886",181,5,"50","400","Steel","Eagle"
"2887",181,2,"50","400","Steel","Dragon"
"2888",181,5,"40","200","Steel","Dragon"
"2889",181,6,"50","200","Wood","Eagle"
"2890",181,2,"60","200","Wood","Eagle"
"2891",181,10,"70","300","Wood","Eagle"
"2892",181,7,"50","300","Steel","Dragon"
"2893",181,9,"60","300","Steel","Dragon"
"2894",181,1,"40","200","Steel","Dragon"
"2895",181,6,"40","200","Wood","Eagle"
"2896",181,8,"70","200","Wood","Eagle"
"2897",182,6,"40","300","Steel","Dragon"
"2898",182,6,"50","200","Wood","Dragon"
"2899",182,7,"50","300","Wood","Dragon"
"2900",182,6,"60","300","Wood","Eagle"
"2901",182,3,"60","400","Wood","Eagle"
"2902",182,1,"50","400","Steel","Eagle"
"2903",182,8,"50","400","Steel","Dragon"
"2904",182,3,"40","200","Steel","Dragon"
"2905",182,4,"50","200","Wood","Eagle"
"2906",182,5,"60","200","Wood","Eagle"
"2907",182,10,"70","300","Wood","Eagle"
"2908",182,7,"50","300","Steel","Dragon"
"2909",182,9,"60","300","Steel","Dragon"
"2910",182,4,"40","200","Steel","Dragon"
"2911",182,1,"40","200","Wood","Eagle"
"2912",182,7,"70","200","Wood","Eagle"
"2913",183,3,"40","300","Steel","Dragon"
"2914",183,2,"50","200","Wood","Dragon"
"2915",183,3,"50","300","Wood","Dragon"
"2916",183,6,"60","300","Wood","Eagle"
"2917",183,4,"60","400","Wood","Eagle"
"2918",183,4,"50","400","Steel","Eagle"
"2919",183,4,"50","400","Steel","Dragon"
"2920",183,3,"40","200","Steel","Dragon"
"2921",183,3,"50","200","Wood","Eagle"
"2922",183,3,"60","200","Wood","Eagle"
"2923",183,10,"70","300","Wood","Eagle"
"2924",183,4,"50","300","Steel","Dragon"
"2925",183,2,"60","300","Steel","Dragon"
"2926",183,2,"40","200","Steel","Dragon"
"2927",183,1,"40","200","Wood","Eagle"
"2928",183,9,"70","200","Wood","Eagle"
"2929",184,10,"40","300","Steel","Dragon"
"2930",184,4,"50","200","Wood","Dragon"
"2931",184,7,"50","300","Wood","Dragon"
"2932",184,5,"60","300","Wood","Eagle"
"2933",184,4,"60","400","Wood","Eagle"
"2934",184,9,"50","400","Steel","Eagle"
"2935",184,10,"50","400","Steel","Dragon"
"2936",184,8,"40","200","Steel","Dragon"
"2937",184,2,"50","200","Wood","Eagle"
"2938",184,4,"60","200","Wood","Eagle"
"2939",184,7,"70","300","Wood","Eagle"
"2940",184,7,"50","300","Steel","Dragon"
"2941",184,10,"60","300","Steel","Dragon"
"2942",184,9,"40","200","Steel","Dragon"
"2943",184,1,"40","200","Wood","Eagle"
"2944",184,6,"70","200","Wood","Eagle"
"2945",185,9,"40","300","Steel","Dragon"
"2946",185,9,"50","200","Wood","Dragon"
"2947",185,10,"50","300","Wood","Dragon"
"2948",185,9,"60","300","Wood","Eagle"
"2949",185,3,"60","400","Wood","Eagle"
"2950",185,6,"50","400","Steel","Eagle"
"2951",185,9,"50","400","Steel","Dragon"
"2952",185,5,"40","200","Steel","Dragon"
"2953",185,1,"50","200","Wood","Eagle"
"2954",185,5,"60","200","Wood","Eagle"
"2955",185,9,"70","300","Wood","Eagle"
"2956",185,10,"50","300","Steel","Dragon"
"2957",185,10,"60","300","Steel","Dragon"
"2958",185,7,"40","200","Steel","Dragon"
"2959",185,1,"40","200","Wood","Eagle"
"2960",185,9,"70","200","Wood","Eagle"
"2961",186,10,"40","300","Steel","Dragon"
"2962",186,8,"50","200","Wood","Dragon"
"2963",186,9,"50","300","Wood","Dragon"
"2964",186,7,"60","300","Wood","Eagle"
"2965",186,4,"60","400","Wood","Eagle"
"2966",186,3,"50","400","Steel","Eagle"
"2967",186,8,"50","400","Steel","Dragon"
"2968",186,4,"40","200","Steel","Dragon"
"2969",186,4,"50","200","Wood","Eagle"
"2970",186,1,"60","200","Wood","Eagle"
"2971",186,9,"70","300","Wood","Eagle"
"2972",186,10,"50","300","Steel","Dragon"
"2973",186,10,"60","300","Steel","Dragon"
"2974",186,6,"40","200","Steel","Dragon"
"2975",186,1,"40","200","Wood","Eagle"
"2976",186,5,"70","200","Wood","Eagle"
"2977",187,4,"40","300","Steel","Dragon"
"2978",187,6,"50","200","Wood","Dragon"
"2979",187,9,"50","300","Wood","Dragon"
"2980",187,10,"60","300","Wood","Eagle"
"2981",187,6,"60","400","Wood","Eagle"
"2982",187,3,"50","400","Steel","Eagle"
"2983",187,3,"50","400","Steel","Dragon"
"2984",187,1,"40","200","Steel","Dragon"
"2985",187,5,"50","200","Wood","Eagle"
"2986",187,6,"60","200","Wood","Eagle"
"2987",187,10,"70","300","Wood","Eagle"
"2988",187,6,"50","300","Steel","Dragon"
"2989",187,7,"60","300","Steel","Dragon"
"2990",187,2,"40","200","Steel","Dragon"
"2991",187,6,"40","200","Wood","Eagle"
"2992",187,10,"70","200","Wood","Eagle"
"2993",188,10,"40","300","Steel","Dragon"
"2994",188,4,"50","200","Wood","Dragon"
"2995",188,10,"50","300","Wood","Dragon"
"2996",188,3,"60","300","Wood","Eagle"
"2997",188,1,"60","400","Wood","Eagle"
"2998",188,7,"50","400","Steel","Eagle"
"2999",188,5,"50","400","Steel","Dragon"
"3000",188,5,"40","200","Steel","Dragon"
"3001",188,2,"50","200","Wood","Eagle"
"3002",188,2,"60","200","Wood","Eagle"
"3003",188,8,"70","300","Wood","Eagle"
"3004",188,10,"50","300","Steel","Dragon"
"3005",188,10,"60","300","Steel","Dragon"
"3006",188,2,"40","200","Steel","Dragon"
"3007",188,1,"40","200","Wood","Eagle"
"3008",188,5,"70","200","Wood","Eagle"
"3009",189,5,"40","300","Steel","Dragon"
"3010",189,5,"50","200","Wood","Dragon"
"3011",189,7,"50","300","Wood","Dragon"
"3012",189,5,"60","300","Wood","Eagle"
"3013",189,1,"60","400","Wood","Eagle"
"3014",189,5,"50","400","Steel","Eagle"
"3015",189,9,"50","400","Steel","Dragon"
"3016",189,6,"40","200","Steel","Dragon"
"3017",189,1,"50","200","Wood","Eagle"
"3018",189,1,"60","200","Wood","Eagle"
"3019",189,10,"70","300","Wood","Eagle"
"3020",189,10,"50","300","Steel","Dragon"
"3021",189,9,"60","300","Steel","Dragon"
"3022",189,5,"40","200","Steel","Dragon"
"3023",189,3,"40","200","Wood","Eagle"
"3024",189,4,"70","200","Wood","Eagle"
"3025",190,3,"40","300","Steel","Dragon"
"3026",190,3,"50","200","Wood","Dragon"
"3027",190,4,"50","300","Wood","Dragon"
"3028",190,6,"60","300","Wood","Eagle"
"3029",190,4,"60","400","Wood","Eagle"
"3030",190,1,"50","400","Steel","Eagle"
"3031",190,2,"50","400","Steel","Dragon"
"3032",190,2,"40","200","Steel","Dragon"
"3033",190,3,"50","200","Wood","Eagle"
"3034",190,1,"60","200","Wood","Eagle"
"3035",190,10,"70","300","Wood","Eagle"
"3036",190,5,"50","300","Steel","Dragon"
"3037",190,8,"60","300","Steel","Dragon"
"3038",190,1,"40","200","Steel","Dragon"
"3039",190,2,"40","200","Wood","Eagle"
"3040",190,6,"70","200","Wood","Eagle"
"3041",191,7,"40","300","Steel","Dragon"
"3042",191,4,"50","200","Wood","Dragon"
"3043",191,8,"50","300","Wood","Dragon"
"3044",191,6,"60","300","Wood","Eagle"
"3045",191,1,"60","400","Wood","Eagle"
"3046",191,4,"50","400","Steel","Eagle"
"3047",191,7,"50","400","Steel","Dragon"
"3048",191,4,"40","200","Steel","Dragon"
"3049",191,1,"50","200","Wood","Eagle"
"3050",191,1,"60","200","Wood","Eagle"
"3051",191,9,"70","300","Wood","Eagle"
"3052",191,10,"50","300","Steel","Dragon"
"3053",191,8,"60","300","Steel","Dragon"
"3054",191,4,"40","200","Steel","Dragon"
"3055",191,1,"40","200","Wood","Eagle"
"3056",191,5,"70","200","Wood","Eagle"
"3057",192,6,"40","300","Steel","Dragon"
"3058",192,5,"50","200","Wood","Dragon"
"3059",192,7,"50","300","Wood","Dragon"
"3060",192,8,"60","300","Wood","Eagle"
"3061",192,4,"60","400","Wood","Eagle"
"3062",192,3,"50","400","Steel","Eagle"
"3063",192,4,"50","400","Steel","Dragon"
"3064",192,1,"40","200","Steel","Dragon"
"3065",192,3,"50","200","Wood","Eagle"
"3066",192,4,"60","200","Wood","Eagle"
"3067",192,10,"70","300","Wood","Eagle"
"3068",192,4,"50","300","Steel","Dragon"
"3069",192,6,"60","300","Steel","Dragon"
"3070",192,1,"40","200","Steel","Dragon"
"3071",192,7,"40","200","Wood","Eagle"
"3072",192,10,"70","200","Wood","Eagle"
"3073",193,2,"40","300","Steel","Dragon"
"3074",193,3,"50","200","Wood","Dragon"
"3075",193,5,"50","300","Wood","Dragon"
"3076",193,6,"60","300","Wood","Eagle"
"3077",193,3,"60","400","Wood","Eagle"
"3078",193,2,"50","400","Steel","Eagle"
