InterviewID;task;item;att1;att_none;cho
4059152;7;7;0;1;0
4059152;8;1;20;0;1
4059152;8;2;9;0;0
4059152;8;3;17;0;0
4059152;8;4;5;0;0
4059152;8;5;8;0;0
4059152;8;6;7;0;0
4059152;8;7;0;1;0
4059152;9;1;2;0;0
4059152;9;2;6;0;0
4059152;9;3;21;0;1
4059152;9;4;4;0;0
4059152;9;5;1;0;0
4059152;9;6;3;0;0
4059152;9;7;0;1;0
4059152;10;1;7;0;0
4059152;10;2;4;0;0
4059152;10;3;9;0;0
4059152;10;4;8;0;0
4059152;10;5;3;0;0
4059152;10;6;6;0;1
4059152;10;7;0;1;0
4059152;11;1;16;0;0
4059152;11;2;23;0;-1
4059152;11;3;21;0;0
4059152;11;4;19;0;1
4059152;11;5;20;0;0
4059152;11;6;14;0;0
4059152;12;1;12;0;0
4059152;12;2;13;0;1
4059152;12;3;9;0;0
4059152;12;4;10;0;0
4059152;12;5;22;0;0
4059152;12;6;15;0;-1
4059152;13;1;20;0;0
4059152;13;2;16;0;0
4059152;13;3;23;0;-1
4059152;13;4;14;0;0
4059152;13;5;22;0;1
4059152;13;6;18;0;0
4059152;14;1;17;0;0
4059152;14;2;9;0;0
4059152;14;3;13;0;0
4059152;14;4;19;0;1
4059152;14;5;21;0;0
4059152;14;6;11;0;-1
4059152;15;1;9;0;0
4059152;15;2;19;0;1
4059152;15;3;12;0;0
4059152;15;4;18;0;0
4059152;15;5;17;0;0
4059152;15;6;11;0;-1
4059152;16;1;15;0;0
4059152;16;2;14;0;0
4059152;16;3;16;0;0
4059152;16;4;23;0;-1
4059152;16;5;20;0;0
4059152;16;6;22;0;1
4059152;17;1;12;0;0
4059152;17;2;21;0;0
4059152;17;3;16;0;-1
4059152;17;4;10;0;1
4059152;17;5;18;0;0
4059152;17;6;13;0;0
4059152;18;1;9;0;0
4059152;18;2;17;0;-1
4059152;18;3;22;0;0
4059152;18;4;10;0;1
4059152;18;5;21;0;0
4059152;18;6;13;0;0
4059167;1;1;4;0;0
4059167;1;2;9;0;0
4059167;1;3;8;0;0
4059167;1;4;17;0;0
4059167;1;5;1;0;0
4059167;1;6;2;0;0
4059167;1;7;0;1;1
4059167;2;1;6;0;0
4059167;2;2;21;0;0
4059167;2;3;5;0;0
4059167;2;4;7;0;0
4059167;2;5;12;0;0
4059167;2;6;3;0;1
4059167;2;7;0;1;0
4059167;3;1;7;0;0
4059167;3;2;3;0;1
4059167;3;3;4;0;0
4059167;3;4;20;0;0
4059167;3;5;2;0;0
4059167;3;6;8;0;0
4059167;3;7;0;1;0
4059167;4;1;9;0;1
4059167;4;2;4;0;0
4059167;4;3;5;0;0
4059167;4;4;1;0;0
4059167;4;5;6;0;0
4059167;4;6;8;0;0
4059167;4;7;0;1;0
4059167;5;1;2;0;0
4059167;5;2;1;0;0
4059167;5;3;14;0;0
4059167;5;4;7;0;0
4059167;5;5;3;0;0
4059167;5;6;19;0;1
4059167;5;7;0;1;0
4059167;6;1;9;0;0
4059167;6;2;5;0;0
4059167;6;3;3;0;1
4059167;6;4;6;0;0
4059167;6;5;1;0;0
4059167;6;6;4;0;0
4059167;6;7;0;1;0
4059167;7;1;2;0;0
4059167;7;2;23;0;1
4059167;7;3;8;0;0
4059167;7;4;9;0;0
4059167;7;5;5;0;0
4059167;7;6;20;0;0
4059167;7;7;0;1;0
4059167;8;1;5;0;0
4059167;8;2;4;0;0
4059167;8;3;6;0;0
4059167;8;4;9;0;1
4059167;8;5;7;0;0
4059167;8;6;2;0;0
4059167;8;7;0;1;0
4059167;9;1;8;0;0
4059167;9;2;12;0;0
4059167;9;3;7;0;0
4059167;9;4;3;0;1
4059167;9;5;1;0;0
4059167;9;6;6;0;0
4059167;9;7;0;1;0
4059167;10;1;9;0;0
4059167;10;2;5;0;0
4059167;10;3;22;0;1
4059167;10;4;15;0;0
4059167;10;5;1;0;0
4059167;10;6;2;0;0
4059167;10;7;0;1;0
4059167;11;1;21;0;1
4059167;11;2;10;0;0
4059167;11;3;15;0;0
4059167;11;4;20;0;0
4059167;11;5;17;0;-1
4059167;11;6;19;0;0
4059167;12;1;16;0;0
4059167;12;2;14;0;-1
4059167;12;3;18;0;0
4059167;12;4;23;0;0
4059167;12;5;11;0;1
4059167;12;6;22;0;0
4059167;13;1;11;0;1
4059167;13;2;12;0;-1
4059167;13;3;23;0;0
4059167;13;4;15;0;0
4059167;13;5;9;0;0
4059167;13;6;13;0;0
4059167;14;1;14;0;1
4059167;14;2;13;0;0
4059167;14;3;9;0;0
4059167;14;4;16;0;0
4059167;14;5;20;0;-1
4059167;14;6;19;0;0
4059167;15;1;22;0;0
4059167;15;2;17;0;-1
4059167;15;3;18;0;0
4059167;15;4;21;0;1
4059167;15;5;12;0;0
4059167;15;6;10;0;0
4059167;16;1;13;0;0
4059167;16;2;19;0;0
4059167;16;3;12;0;-1
4059167;16;4;18;0;1
4059167;16;5;20;0;0
4059167;16;6;9;0;0
4059167;17;1;16;0;0
4059167;17;2;21;0;1
4059167;17;3;14;0;0
4059167;17;4;23;0;0
4059167;17;5;22;0;0
4059167;17;6;15;0;-1
4059167;18;1;11;0;1
4059167;18;2;20;0;0
4059167;18;3;22;0;0
4059167;18;4;10;0;0
4059167;18;5;17;0;-1
4059167;18;6;9;0;0
4059261;1;1;9;0;0
4059261;1;2;8;0;0
4059261;1;3;7;0;1
4059261;1;4;2;0;0
4059261;1;5;5;0;0
4059261;1;6;1;0;0
4059261;1;7;0;1;0
4059261;2;1;3;0;0
4059261;2;2;7;0;1
4059261;2;3;15;0;0
4059261;2;4;17;0;0
4059261;2;5;4;0;0
4059261;2;6;6;0;0
4059261;2;7;0;1;0
4059261;3;1;8;0;0
4059261;3;2;23;0;0
4059261;3;3;2;0;0
4059261;3;4;5;0;0
4059261;3;5;7;0;1
4059261;3;6;19;0;0
4059261;3;7;0;1;0
4059261;4;1;6;0;0
4059261;4;2;1;0;0
4059261;4;3;4;0;0
4059261;4;4;9;0;1
4059261;4;5;2;0;0
4059261;4;6;8;0;0
4059261;4;7;0;1;0
4059261;5;1;4;0;0
4059261;5;2;23;0;0
4059261;5;3;8;0;0
4059261;5;4;3;0;0
4059261;5;5;9;0;1
4059261;5;6;6;0;0
4059261;5;7;0;1;0
4059261;6;1;3;0;0
4059261;6;2;1;0;0
4059261;6;3;21;0;1
4059261;6;4;7;0;0
4059261;6;5;5;0;0
4059261;6;6;2;0;0
4059261;6;7;0;1;0
4059261;7;1;4;0;0
4059261;7;2;19;0;0
4059261;7;3;2;0;0
4059261;7;4;7;0;1
4059261;7;5;8;0;0
4059261;7;6;3;0;0
4059261;7;7;0;1;0
4059261;8;1;1;0;0
4059261;8;2;7;0;0
4059261;8;3;5;0;0
4059261;8;4;22;0;0
4059261;8;5;9;0;1
4059261;8;6;6;0;0
4059261;8;7;0;1;0
4059261;9;1;9;0;1
4059261;9;2;18;0;0
4059261;9;3;3;0;0
4059261;9;4;8;0;0
4059261;9;5;1;0;0
4059261;9;6;5;0;0
4059261;9;7;0;1;0
4059261;10;1;4;0;0
4059261;10;2;3;0;0
4059261;10;3;7;0;0
4059261;10;4;2;0;1
4059261;10;5;6;0;0
4059261;10;6;17;0;0
4059261;10;7;0;1;0
4059261;11;1;20;0;1
4059261;11;2;9;0;0
4059261;11;3;11;0;0
4059261;11;4;18;0;0
4059261;11;5;10;0;0
4059261;11;6;16;0;-1
4059261;12;1;20;0;0
4059261;12;2;17;0;-1
4059261;12;3;21;0;0
4059261;12;4;14;0;0
4059261;12;5;23;0;1
4059261;12;6;13;0;0
4059261;13;1;16;0;0
4059261;13;2;10;0;0
4059261;13;3;15;0;0
4059261;13;4;9;0;1
4059261;13;5;22;0;-1
4059261;13;6;11;0;0
4059261;14;1;18;0;0
4059261;14;2;20;0;1
4059261;14;3;17;0;0
4059261;14;4;19;0;-1
4059261;14;5;14;0;0
4059261;14;6;12;0;0
4059261;15;1;22;0;-1
4059261;15;2;21;0;0
4059261;15;3;15;0;0
4059261;15;4;16;0;0
4059261;15;5;13;0;1
4059261;15;6;18;0;0
4059261;16;1;12;0;0
4059261;16;2;19;0;-1
4059261;16;3;9;0;0
4059261;16;4;23;0;1
4059261;16;5;10;0;0
4059261;16;6;11;0;0
4059261;17;1;21;0;0
4059261;17;2;16;0;0
4059261;17;3;18;0;0
4059261;17;4;13;0;1
4059261;17;5;23;0;0
4059261;17;6;10;0;-1
4059261;18;1;14;0;1
4059261;18;2;11;0;0
4059261;18;3;12;0;0
4059261;18;4;15;0;0
4059261;18;5;9;0;0
4059261;18;6;17;0;-1
4059293;1;1;5;0;0
4059293;1;2;2;0;1
4059293;1;3;7;0;0
4059293;1;4;1;0;0
4059293;1;5;9;0;0
4059293;1;6;22;0;0
4059293;1;7;0;1;0
4059293;2;1;11;0;0
4059293;2;2;7;0;0
4059293;2;3;3;0;1
4059293;2;4;8;0;0
4059293;2;5;4;0;0
4059293;2;6;9;0;0
4059293;2;7;0;1;0
4059293;3;1;14;0;0
4059293;3;2;2;0;0
4059293;3;3;5;0;0
4059293;3;4;23;0;1
4059293;3;5;4;0;0
4059293;3;6;3;0;0
4059293;3;7;0;1;0
4059293;4;1;5;0;0
4059293;4;2;1;0;0
4059293;4;3;4;0;0
4059293;4;4;8;0;0
4059293;4;5;2;0;1
4059293;4;6;6;0;0
4059293;4;7;0;1;0
4059293;5;1;3;0;1
4059293;5;2;9;0;0
4059293;5;3;13;0;0
4059293;5;4;6;0;0
4059293;5;5;11;0;0
4059293;5;6;7;0;0
4059293;5;7;0;1;0
4059293;6;1;3;0;1
4059293;6;2;4;0;0
4059293;6;3;14;0;0
4059293;6;4;2;0;0
4059293;6;5;8;0;0
4059293;6;6;7;0;0
4059293;6;7;0;1;0
4059293;7;1;5;0;0
4059293;7;2;6;0;0
4059293;7;3;1;0;0
4059293;7;4;3;0;1
4059293;7;5;9;0;0
4059293;7;6;11;0;0
4059293;7;7;0;1;0
4059293;8;1;2;0;1
4059293;8;2;6;0;0
4059293;8;3;1;0;0
4059293;8;4;12;0;0
4059293;8;5;4;0;0
4059293;8;6;8;0;0
4059293;8;7;0;1;0
4059293;9;1;1;0;1
4059293;9;2;9;0;0
4059293;9;3;6;0;0
4059293;9;4;23;0;0
4059293;9;5;5;0;0
4059293;9;6;7;0;0
4059293;9;7;0;1;0
4059293;10;1;16;0;0
4059293;10;2;9;0;0
4059293;10;3;2;0;1
4059293;10;4;5;0;0
4059293;10;5;7;0;0
4059293;10;6;4;0;0
4059293;10;7;0;1;0
4059293;11;1;16;0;-1
4059293;11;2;17;0;0
4059293;11;3;22;0;0
4059293;11;4;18;0;0
4059293;11;5;10;0;1
4059293;11;6;13;0;0
4059293;12;1;19;0;-1
4059293;12;2;9;0;0
4059293;12;3;14;0;0
4059293;12;4;15;0;0
4059293;12;5;21;0;0
4059293;12;6;11;0;1
4059293;13;1;14;0;1
4059293;13;2;20;0;-1
4059293;13;3;23;0;0
4059293;13;4;17;0;0
4059293;13;5;12;0;0
4059293;13;6;15;0;0
4059293;14;1;12;0;0
4059293;14;2;22;0;0
4059293;14;3;19;0;-1
4059293;14;4;18;0;1
4059293;14;5;10;0;0
4059293;14;6;16;0;0
4059293;15;1;9;0;0
4059293;15;2;20;0;-1
4059293;15;3;13;0;0
4059293;15;4;11;0;1
4059293;15;5;23;0;0
4059293;15;6;21;0;0
4059293;16;1;16;0;0
4059293;16;2;19;0;-1
4059293;16;3;23;0;0
4059293;16;4;13;0;0
4059293;16;5;10;0;1
4059293;16;6;21;0;0
4059293;17;1;12;0;0
4059293;17;2;17;0;0
4059293;17;3;22;0;0
4059293;17;4;20;0;-1
4059293;17;5;15;0;0
4059293;17;6;11;0;1
4059293;18;1;14;0;0
4059293;18;2;15;0;0
4059293;18;3;21;0;0
4059293;18;4;9;0;0
4059293;18;5;18;0;1
4059293;18;6;13;0;-1
4061777;1;1;4;0;0
4061777;1;2;3;0;0
4061777;1;3;8;0;0
4061777;1;4;6;0;0
4061777;1;5;12;0;0
4061777;1;6;17;0;1
4061777;1;7;0;1;0
4061777;2;1;3;0;0
4061777;2;2;8;0;0
4061777;2;3;2;0;0
4061777;2;4;5;0;0
4061777;2;5;7;0;0
4061777;2;6;15;0;1
4061777;2;7;0;1;0
4061777;3;1;5;0;0
4061777;3;2;12;0;0
4061777;3;3;3;0;0
4061777;3;4;7;0;0
4061777;3;5;9;0;1
4061777;3;6;1;0;0
4061777;3;7;0;1;0
4061777;4;1;2;0;0
4061777;4;2;6;0;0
4061777;4;3;9;0;1
4061777;4;4;1;0;0
4061777;4;5;4;0;0
4061777;4;6;12;0;0
4061777;4;7;0;1;0
4061777;5;1;8;0;0
4061777;5;2;10;0;1
4061777;5;3;2;0;0
4061777;5;4;4;0;0
4061777;5;5;9;0;0
4061777;5;6;6;0;0
4061777;5;7;0;1;0
4061777;6;1;1;0;0
4061777;6;2;20;0;1
4061777;6;3;5;0;0
4061777;6;4;8;0;0
4061777;6;5;7;0;0
4061777;6;6;3;0;0
4061777;6;7;0;1;0
4061777;7;1;2;0;0
4061777;7;2;8;0;0
4061777;7;3;3;0;0
4061777;7;4;1;0;0
4061777;7;5;9;0;1
4061777;7;6;4;0;0
4061777;7;7;0;1;0
4061777;8;1;7;0;0
4061777;8;2;6;0;0
4061777;8;3;5;0;0
4061777;8;4;8;0;0
4061777;8;5;15;0;1
4061777;8;6;21;0;0
4061777;8;7;0;1;0
4061777;9;1;9;0;1
4061777;9;2;5;0;0
4061777;9;3;2;0;0
4061777;9;4;7;0;0
4061777;9;5;22;0;0
4061777;9;6;3;0;0
4061777;9;7;0;1;0
4061777;10;1;8;0;0
4061777;10;2;9;0;1
4061777;10;3;1;0;0
4061777;10;4;4;0;0
4061777;10;5;21;0;0
4061777;10;6;6;0;0
4061777;10;7;0;1;0
4061777;11;1;16;0;0
4061777;11;2;22;0;0
4061777;11;3;9;0;0
4061777;11;4;18;0;-1
4061777;11;5;10;0;1
4061777;11;6;17;0;0
4061777;12;1;12;0;-1
4061777;12;2;14;0;1
4061777;12;3;20;0;0
4061777;12;4;23;0;0
4061777;12;5;19;0;0
4061777;12;6;11;0;0
4061777;13;1;11;0;0
4061777;13;2;15;0;1
4061777;13;3;20;0;0
4061777;13;4;9;0;0
4061777;13;5;12;0;-1
4061777;13;6;19;0;0
4061777;14;1;17;0;0
4061777;14;2;10;0;0
4061777;14;3;14;0;1
4061777;14;4;13;0;0
4061777;14;5;22;0;0
4061777;14;6;18;0;-1
4061777;15;1;19;0;0
4061777;15;2;12;0;-1
4061777;15;3;14;0;1
4061777;15;4;21;0;0
4061777;15;5;16;0;0
4061777;15;6;23;0;0
4061777;16;1;18;0;-1
4061777;16;2;20;0;0
4061777;16;3;16;0;0
4061777;16;4;15;0;0
4061777;16;5;22;0;0
4061777;16;6;9;0;1
4061777;17;1;11;0;-1
4061777;17;2;23;0;0
4061777;17;3;10;0;0
4061777;17;4;21;0;0
4061777;17;5;17;0;0
4061777;17;6;13;0;1
4061777;18;1;18;0;-1
4061777;18;2;11;0;0
4061777;18;3;17;0;0
4061777;18;4;12;0;0
4061777;18;5;10;0;0
4061777;18;6;15;0;1
4061809;1;1;1;0;0
4061809;1;2;23;0;1
4061809;1;3;5;0;0
4061809;1;4;9;0;0
4061809;1;5;6;0;0
4061809;1;6;2;0;0
4061809;1;7;0;1;0
4061809;2;1;2;0;0
4061809;2;2;1;0;0
4061809;2;3;21;0;0
4061809;2;4;17;0;1
4061809;2;5;4;0;0
4061809;2;6;7;0;0
4061809;2;7;0;1;0
4061809;3;1;4;0;0
4061809;3;2;3;0;0
4061809;3;3;6;0;0
4061809;3;4;2;0;0
4061809;3;5;8;0;0
4061809;3;6;5;0;1
4061809;3;7;0;1;0
4061809;4;1;7;0;0
4061809;4;2;13;0;0
4061809;4;3;9;0;0
4061809;4;4;1;0;0
4061809;4;5;5;0;1
4061809;4;6;3;0;0
4061809;4;7;0;1;0
4061809;5;1;8;0;0
4061809;5;2;3;0;0
4061809;5;3;16;0;0
4061809;5;4;21;0;0
4061809;5;5;4;0;1
4061809;5;6;6;0;0
4061809;5;7;0;1;0
4061809;6;1;1;0;0
4061809;6;2;9;0;0
4061809;6;3;8;0;0
4061809;6;4;7;0;0
4061809;6;5;2;0;1
4061809;6;6;5;0;0
4061809;6;7;0;1;0
4061809;7;1;4;0;0
4061809;7;2;1;0;0
4061809;7;3;7;0;0
4061809;7;4;6;0;1
4061809;7;5;8;0;0
4061809;7;6;18;0;0
4061809;7;7;0;1;0
4061809;8;1;18;0;1
4061809;8;2;9;0;0
4061809;8;3;2;0;0
4061809;8;4;3;0;0
4061809;8;5;14;0;0
4061809;8;6;5;0;0
4061809;8;7;0;1;0
4061809;9;1;1;0;0
4061809;9;2;6;0;0
4061809;9;3;7;0;0
4061809;9;4;5;0;0
4061809;9;5;4;0;1
4061809;9;6;18;0;0
4061809;9;7;0;1;0
4061809;10;1;15;0;0
4061809;10;2;9;0;0
4061809;10;3;4;0;0
4061809;10;4;8;0;0
4061809;10;5;3;0;0
4061809;10;6;2;0;1
4061809;10;7;0;1;0
4061809;11;1;11;0;0
4061809;11;2;15;0;0
4061809;11;3;20;0;0
4061809;11;4;23;0;1
4061809;11;5;19;0;-1
4061809;11;6;14;0;0
4061809;12;1;18;0;0
4061809;12;2;10;0;-1
4061809;12;3;19;0;0
4061809;12;4;15;0;0
4061809;12;5;12;0;1
4061809;12;6;22;0;0
4061809;13;1;11;0;0
4061809;13;2;23;0;0
4061809;13;3;17;0;1
4061809;13;4;20;0;0
4061809;13;5;21;0;-1
4061809;13;6;14;0;0
4061809;14;1;21;0;-1
4061809;14;2;13;0;0
4061809;14;3;9;0;0
4061809;14;4;16;0;0
4061809;14;5;12;0;0
4061809;14;6;23;0;1
4061809;15;1;15;0;0
4061809;15;2;13;0;0
4061809;15;3;17;0;1
4061809;15;4;20;0;0
4061809;15;5;19;0;-1
4061809;15;6;22;0;0
4061809;16;1;9;0;0
4061809;16;2;10;0;0
4061809;16;3;18;0;0
4061809;16;4;14;0;0
4061809;16;5;11;0;-1
4061809;16;6;16;0;1
4061809;17;1;14;0;-1
4061809;17;2;12;0;0
4061809;17;3;23;0;1
4061809;17;4;11;0;0
4061809;17;5;15;0;0
4061809;17;6;20;0;0
4061809;18;1;22;0;0
4061809;18;2;21;0;0
4061809;18;3;16;0;0
4061809;18;4;19;0;-1
4061809;18;5;18;0;1
4061809;18;6;9;0;0
4061974;1;1;1;0;0
4061974;1;2;7;0;0
4061974;1;3;4;0;0
4061974;1;4;2;0;0
4061974;1;5;5;0;0
4061974;1;6;8;0;0
4061974;1;7;0;1;1
4061974;2;1;22;0;1
4061974;2;2;3;0;0
4061974;2;3;9;0;0
4061974;2;4;13;0;0
4061974;2;5;6;0;0
4061974;2;6;8;0;0
4061974;2;7;0;1;0
4061974;3;1;2;0;0
4061974;3;2;6;0;0
4061974;3;3;22;0;1
4061974;3;4;1;0;0
4061974;3;5;7;0;0
4061974;3;6;5;0;0
4061974;3;7;0;1;0
4061974;4;1;4;0;0
4061974;4;2;3;0;0
4061974;4;3;8;0;0
4061974;4;4;5;0;0
4061974;4;5;21;0;1
4061974;4;6;9;0;0
4061974;4;7;0;1;0
4061974;5;1;15;0;0
4061974;5;2;19;0;0
4061974;5;3;4;0;0
4061974;5;4;8;0;0
4061974;5;5;3;0;0
4061974;5;6;2;0;0
4061974;5;7;0;1;1
4061974;6;1;6;0;0
4061974;6;2;9;0;0
4061974;6;3;3;0;0
4061974;6;4;17;0;0
4061974;6;5;7;0;0
4061974;6;6;1;0;0
4061974;6;7;0;1;1
4061974;7;1;6;0;0
4061974;7;2;7;0;0
4061974;7;3;1;0;0
4061974;7;4;8;0;0
4061974;7;5;4;0;0
4061974;7;6;5;0;0
4061974;7;7;0;1;1
4061974;8;1;2;0;0
4061974;8;2;9;0;0
4061974;8;3;21;0;1
4061974;8;4;3;0;0
4061974;8;5;6;0;0
4061974;8;6;13;0;0
4061974;8;7;0;1;0
4061974;9;1;1;0;0
4061974;9;2;4;0;0
4061974;9;3;8;0;0
4061974;9;4;5;0;0
4061974;9;5;9;0;0
4061974;9;6;14;0;0
4061974;9;7;0;1;1
4061974;10;1;7;0;0
4061974;10;2;9;0;0
4061974;10;3;2;0;0
4061974;10;4;5;0;0
4061974;10;5;8;0;0
4061974;10;6;3;0;0
4061974;10;7;0;1;1
4061974;11;1;9;0;0
4061974;11;2;18;0;1
4061974;11;3;13;0;0
4061974;11;4;11;0;-1
4061974;11;5;15;0;0
4061974;11;6;10;0;0
4061974;12;1;11;0;0
4061974;12;2;21;0;1
4061974;12;3;16;0;0
4061974;12;4;12;0;-1
4061974;12;5;23;0;0
4061974;12;6;10;0;0
4061974;13;1;19;0;-1
4061974;13;2;15;0;0
4061974;13;3;13;0;0
4061974;13;4;22;0;1
4061974;13;5;17;0;0
4061974;13;6;14;0;0
4061974;14;1;11;0;0
4061974;14;2;20;0;1
4061974;14;3;16;0;0
4061974;14;4;18;0;0
4061974;14;5;9;0;-1
4061974;14;6;19;0;0
4061974;15;1;17;0;-1
4061974;15;2;21;0;1
4061974;15;3;14;0;0
4061974;15;4;18;0;0
4061974;15;5;10;0;0
4061974;15;6;22;0;0
4061974;16;1;15;0;0
4061974;16;2;20;0;0
4061974;16;3;12;0;-1
4061974;16;4;9;0;0
4061974;16;5;23;0;1
4061974;16;6;13;0;0
4061974;17;1;18;0;0
4061974;17;2;19;0;0
4061974;17;3;21;0;1
4061974;17;4;17;0;0
4061974;17;5;16;0;-1
4061974;17;6;20;0;0
4061974;18;1;10;0;0
4061974;18;2;11;0;0
4061974;18;3;23;0;1
4061974;18;4;9;0;0
4061974;18;5;15;0;-1
4061974;18;6;22;0;0
4061975;1;1;2;0;0
4061975;1;2;1;0;1
4061975;1;3;16;0;0
4061975;1;4;7;0;0
4061975;1;5;16;0;0
4061975;1;6;6;0;0
4061975;1;7;0;1;0
4061975;2;1;8;0;0
4061975;2;2;5;0;0
4061975;2;3;6;0;0
4061975;2;4;4;0;0
4061975;2;5;7;0;0
4061975;2;6;2;0;1
4061975;2;7;0;1;0
4061975;3;1;4;0;0
4061975;3;2;15;0;0
4061975;3;3;1;0;0
4061975;3;4;9;0;0
4061975;3;5;11;0;0
4061975;3;6;3;0;1
4061975;3;7;0;1;0
4061975;4;1;8;0;0
4061975;4;2;6;0;0
4061975;4;3;7;0;0
4061975;4;4;9;0;1
4061975;4;5;4;0;0
4061975;4;6;5;0;0
4061975;4;7;0;1;0
4061975;5;1;18;0;0
4061975;5;2;8;0;0
4061975;5;3;2;0;0
4061975;5;4;17;0;0
4061975;5;5;3;0;1
4061975;5;6;1;0;0
4061975;5;7;0;1;0
4061975;6;1;1;0;1
4061975;6;2;3;0;0
4061975;6;3;12;0;0
4061975;6;4;6;0;0
4061975;6;5;9;0;0
4061975;6;6;2;0;0
4061975;6;7;0;1;0
4061975;7;1;7;0;0
4061975;7;2;1;0;1
4061975;7;3;5;0;0
4061975;7;4;15;0;0
4061975;7;5;12;0;0
4061975;7;6;4;0;0
4061975;7;7;0;1;0
4061975;8;1;9;0;1
4061975;8;2;2;0;0
4061975;8;3;6;0;0
4061975;8;4;20;0;0
4061975;8;5;4;0;0
4061975;8;6;5;0;0
4061975;8;7;0;1;0
4061975;9;1;12;0;0
4061975;9;2;7;0;0
4061975;9;3;8;0;0
4061975;9;4;3;0;1
4061975;9;5;1;0;0
4061975;9;6;9;0;0
4061975;9;7;0;1;0
4061975;10;1;13;0;0
4061975;10;2;8;0;0
4061975;10;3;3;0;1
4061975;10;4;5;0;0
4061975;10;5;4;0;0
4061975;10;6;6;0;0
4061975;10;7;0;1;0
4061975;11;1;22;0;-1
4061975;11;2;14;0;0
4061975;11;3;12;0;0
4061975;11;4;13;0;0
4061975;11;5;10;0;1
4061975;11;6;19;0;0
4061975;12;1;9;0;0
4061975;12;2;21;0;0
4061975;12;3;15;0;0
4061975;12;4;18;0;1
4061975;12;5;11;0;0
4061975;12;6;12;0;-1
4061975;13;1;13;0;1
4061975;13;2;17;0;-1
4061975;13;3;16;0;0
4061975;13;4;23;0;0
4061975;13;5;20;0;0
4061975;13;6;14;0;0
4061975;14;1;14;0;0
4061975;14;2;9;0;0
4061975;14;3;23;0;0
4061975;14;4;18;0;1
4061975;14;5;22;0;-1
4061975;14;6;11;0;0
4061975;15;1;15;0;0
4061975;15;2;10;0;0
4061975;15;3;16;0;0
4061975;15;4;17;0;-1
4061975;15;5;21;0;1
4061975;15;6;20;0;0
4061975;16;1;12;0;0
4061975;16;2;16;0;-1
4061975;16;3;19;0;0
4061975;16;4;18;0;1
4061975;16;5;13;0;0
4061975;16;6;11;0;0
4061975;17;1;22;0;-1
4061975;17;2;23;0;0
4061975;17;3;13;0;0
4061975;17;4;21;0;0
4061975;17;5;14;0;0
4061975;17;6;19;0;1
4061975;18;1;17;0;-1
4061975;18;2;20;0;0
4061975;18;3;12;0;0
4061975;18;4;10;0;0
4061975;18;5;15;0;0
4061975;18;6;9;0;1
4061980;1;1;2;0;0
4061980;1;2;6;0;0
4061980;1;3;1;0;1
4061980;1;4;9;0;0
4061980;1;5;3;0;0
4061980;1;6;4;0;0
4061980;1;7;0;1;0
4061980;2;1;20;0;0
4061980;2;2;5;0;0
4061980;2;3;15;0;0
4061980;2;4;8;0;0
4061980;2;5;6;0;0
4061980;2;6;7;0;1
4061980;2;7;0;1;0
4061980;3;1;2;0;1
4061980;3;2;23;0;0
4061980;3;3;5;0;0
4061980;3;4;9;0;0
4061980;3;5;7;0;0
4061980;3;6;8;0;0
4061980;3;7;0;1;0
4061980;4;1;3;0;1
4061980;4;2;7;0;0
4061980;4;3;1;0;0
4061980;4;4;4;0;0
4061980;4;5;8;0;0
4061980;4;6;11;0;0
4061980;4;7;0;1;0
4061980;5;1;5;0;0
4061980;5;2;6;0;0
4061980;5;3;3;0;0
4061980;5;4;2;0;0
4061980;5;5;9;0;1
4061980;5;6;1;0;0
4061980;5;7;0;1;0
4061980;6;1;23;0;0
4061980;6;2;7;0;0
4061980;6;3;12;0;0
4061980;6;4;4;0;0
4061980;6;5;8;0;0
4061980;6;6;9;0;1
4061980;6;7;0;1;0
4061980;7;1;6;0;1
4061980;7;2;4;0;0
4061980;7;3;1;0;0
4061980;7;4;5;0;0
4061980;7;5;2;0;0
4061980;7;6;23;0;0
4061980;7;7;0;1;0
4061980;8;1;9;0;0
4061980;8;2;3;0;0
4061980;8;3;6;0;1
4061980;8;4;2;0;0
4061980;8;5;21;0;0
4061980;8;6;8;0;0
4061980;8;7;0;1;0
4061980;9;1;5;0;1
4061980;9;2;2;0;0
4061980;9;3;3;0;0
4061980;9;4;19;0;0
4061980;9;5;7;0;0
4061980;9;6;1;0;0
4061980;9;7;0;1;0
4061980;10;1;8;0;1
4061980;10;2;6;0;0
4061980;10;3;20;0;0
4061980;10;4;21;0;0
4061980;10;5;3;0;0
4061980;10;6;4;0;0
4061980;10;7;0;1;0
4061980;11;1;9;0;0
4061980;11;2;16;0;0
4061980;11;3;20;0;-1
4061980;11;4;11;0;1
4061980;11;5;19;0;0
4061980;11;6;18;0;0
4061980;12;1;14;0;0
4061980;12;2;15;0;1
4061980;12;3;12;0;0
4061980;12;4;17;0;-1
4061980;12;5;23;0;0
4061980;12;6;10;0;0
4061980;13;1;13;0;0
4061980;13;2;18;0;0
4061980;13;3;23;0;0
4061980;13;4;11;0;1
4061980;13;5;21;0;-1
4061980;13;6;22;0;0
4061980;14;1;13;0;0
4061980;14;2;10;0;-1
4061980;14;3;9;0;0
4061980;14;4;20;0;0
4061980;14;5;16;0;0
4061980;14;6;19;0;1
4061980;15;1;21;0;0
4061980;15;2;15;0;0
4061980;15;3;12;0;0
